,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
162,am-nhac-1,,Tuyển tập Ca Khúc Trần Hữu Bích Với 50 Nhạc Phẩm Đặc Sắc - Âm nhạc Việt Nam Xưa và Nay (Tặng kèm đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21296_p27726.jpg,Trần Hữu Bích,,NXB Thanh Niên,Thiên Vương,,300.0,,,19.0,27.0,03/2008,108.0
163,am-nhac-1,,Tuyển Tập Ca Khúc Trần Minh Phi Với 50 Nhạc Phẩm Đặc Sắc - Âm Nhạc Việt Nam Xưa Và Nay (Tặng Kèm Đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21295_p27725.jpg,Trần Minh Phi,,NXB Thanh Niên,Thiên Vương,,280.0,,,19.0,27.0,03/2008,72.0
164,am-nhac-1,,Tuyển Tập Ca Khúc Phạm Đăng Khương Với 50 Nhạc Phẩm Đặc Sắc - Âm nhạc Việt Nam Xưa và Nay (Tặng kèm Đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21294_p27724.jpg,Phạm Đăng Khương,,NXB Thanh Niên,Thiên Vương,,300.0,,,19.0,27.0,03/2008,108.0
165,am-nhac-1,,Tuyển Tập Ca Khúc Lã Văn Cường Với 50 Nhạc Phẩm Đặc Sắc - Âm Nhạc Việt Nam Xưa Và Nay (Tặng Kèm Đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21292_p27722.jpg,Lã Văn Cường,,NXB Thanh Niên,Thiên Vương,,300.0,,,19.0,27.0,03/2008,108.0
166,am-nhac-1,,Tuyển Tập Ca Khúc Thanh Sơn Với 50 Nhạc Phẩm Đặc Sắc - Âm nhạc Việt Nam Xưa và Nay (Tặng kèm đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21291_p27721.jpg,Thanh Sơn,,NXB Thanh Niên,Thiên Vương,,300.0,,,19.0,27.0,03/2008,108.0
167,am-nhac-1,,Tuyển Tập Ca Khúc Quốc Dũng Với 50 Nhạc Phẩm Đặc Sắc - Âm Nhạc Việt Nam Xưa Và Nay (Tặng Kèm Đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21290_p27720.jpg,Quốc Dũng,,NXB Thanh Niên,Thiên Vương,,300.0,,,19.0,27.0,03/2008,112.0
168,am-nhac-1,,Tuyển Tập Ca Khúc Nguyễn Đức Trung Với 50 Nhạc Phẩm Đặc Sắc - Âm Nhạc Việt Nam Xưa Và Nay (Tặng Kèm Đĩa CD MP3),24000,https://www.vinabook.com/images/thumbnails/product/240x/21289_p27719.jpg,Nguyễn Đức Trung,,NXB Thanh Niên,Thiên Vương,,280.0,,,19.0,27.0,03/2008,108.0
169,am-nhac-1,"Nhạc Lý Căn Bản:
Hiện nay, âm nhạc đã trở thành một bộ môn nghệ thuật rất gần gũi và hữu ích trong cuộc sống. Nó không chỉ đơn thuần là bộ môn giải trí mà còn góp phần nâng cao nền văn minh của nhân loại. Đặc biệt nó đã được hệ thống hoá để trở thành một khoa học thực thụ theo đúng ý nghĩa cảu hai từ khoa học.
Tuy nhiên, không phải tất cả mọi người đều am hiểu rõ ràng về bộ môn này, hoặc nếu có thì cũng chỉ hiểu với lượng kiến thức hạn chế. Do đó, phần đông trong quý vị chỉ hiểu âm nhạc một cách lờ mờ thiếu căn bản.
Với lý do đó, quyển sách này được biên soạn có mục đích trợ giúp cho những ai yêu thích âm nhạc có điều kiện tìm hiểu thêm về những điều căn bản của nó. Các bài học được trình bày theo thứ tự từ thấp đến cao rất thích hợp cho những ai mới bắt đầu học nhạc. Đặc biệt ở cuối mỗi bài học đều có kèm theo phần bài tập để các bạn có thể trắc nghiệm những gì mình đã học.
Mục lục:
Lời nói đầu
Chương 1: Nhạc lý căn bản
Bài 1: Tiểu dẫn vào âm nhạc
Bài 2: Dấu ghi cao độ
Bài 3: Cao độ của nốt nhạc
Bài 4: Trường độ của nốt nhạc
Bài 5: Nhịp và phách
Bài 6: Dấu ghi cường độ
Bài 7: Những dấu hoa mỹ
Bài 8: Tiết tấu
Chương 2: Đại cương về hoà âm
Bài 1: Âm trình
Bài 2: Âm giai
Bài 3: Âm giai tương tiếp
Bài 4: Tương quan giữa các âm giai
Bài 5: Hoà âm của âm giai
Bài 6: Hợp âm thuận
Bài 7: Hợp âm ngịch
Chương 3: Thực hành
Bài 1: Tìm âm thể chính của bản nhạc
Bài 2: Thực hiện hoà âm cho bản nhạc
Bài 3: Xướng âm
Mời bạn đón đọc.",Nhạc Lý Căn Bản - Tái bản 12/07/2007,25000,https://www.vinabook.com/images/thumbnails/product/240x/21285_p27715.jpg,Nguyễn Tâm Giao,,Nxb Trẻ,Quang Minh,8936016011148,220.0,,Bìa mềm,20.0,28.0,12/2007,100.0
170,am-nhac-1,"Tác Giả Cổ Nhạc Bạc Liêu - Cuộc Đời Và Sự Nghiệp:Người đời biết đến Bạc Liêu vì Bạc Liêu đã từng là tỉnh giàu có nhất nhì vùng Nam Bộ, có những chàng Công tử nổi tiếng ăn chơi; nhiều người còn biết đến Bạc Liêu vì đây là một mảnh đất giàu tình nghĩa và đậm chất thi ca. Nói như thế quả không ngoa bởi Bạc Liêu đã từng sản sinh ra nhiều anh tài cùng những tác phẩm văn thơ bất hủ. Bạc Liêu còn được biết đến như một chiếc nôi của cổ nhạc Nam Bộ mà bản Dạ cổ hoài lang là một ví dụ điển hình.Cổ nhạc Bạc Liêu thắm đượm tình quê. Nó như làn hương thoảng nhẹ, lan toả khắp trời Nam và bay đến tận những miền xa, nơi đâu có người Việt Nam sinh sống. Giới nghệ sĩ cải lương không ai không biết đến Nhạc Khị - Hậu tổ cổ nhạc Bạc Liêu - ""Một con người đã đi vào huyền thoại"", nghệ sĩ Bảy Kiên - ""Giọng ca vàng của những năm đầu thế kỷ XX"", Cao Văn Lầu - ""Ngôi sao sáng của cổ nhạc Việt Nam"", Ba Chột - ""Một nhạc sĩ kỳ tài ở Bạc Liêu""..... Song ít ai biết được rằng, các nghệ nhân, các bậc anh tài đó đi lên từ những luống cày kết dính những hạt phù sa màu mỡ mang hương vị đậm đà của quê hương Bạc Liêu. Dù có đi đâu hay sinh sống trên mảnh đất này, tất cả họ đã chung tay, tiếp nối bằng cả sự đam mê và sáng tạo nên dòng chảy âm nhạc đờn ca tài tử - cải lương không hề vơi, không bao giờ ngừng nghỉ. Với các điệu nhạc ngũ cung học đã làm nên những điều kỳ diệu, góp với đời những sắc màu để tạo nên vườn hoa nghệ thuật nước nhà đầy mật ngọt, hương thơm....Tác giả cổ nhạc Bạc Liêu - cuộc đời và sự nghiệp là một công trinh có giá trị trên nhiều bình diện của sử học, nhân danh học, văn hoá - nghệ thuật .... Nó giúp người đọc hiểu đầy đủ hơn về giá trị của một loại hình nghệ thuật vốn sản sinh từ vùng đất Nam Bộ với sức lan toả mạnh mẽ và sự cải tiến không ngừng để được thăng hoa. 30 nhân vật trong tác phẩm, mỗi người một vẻ, được tác giả sắp xếp, trình bày giới thiệu như một bức tranh toàn cảnh của cổ nhạc Bạc Liêu, như một nhịp cầu nối từ quá khứ đến nay và vươn mãi trong tương lai. Nó sẽ là niềm động viên cho sự nối tiếp những công trình nghiên cứu về cổ nhạc Việt Nam sau này.Với Tác giả cổ nhạc Bạc Liêu - cuộc đời và sự nghiệp, người đọc không khỏi nể phục trước sự công phu sưu tầm, khảo cứu, tập hợp và xử lý một khối lượng tư liệu khổng lồ và khá phức tạp của tác giả công trình. Ngoài việc giới thiệu chân dung các tác giả cổ nhạc Bạc Liêu, tập sách còn có những đóng góp lớn lao trong việc sưu tầm bản gốc và các dị bản của Dạ cổ hoài lang; xác định được ngày chính thức ra đời của Dạ cổ hoài lang (ngày rằm tháng Tám âm lịch), một cái mốc quan trọng trong lịch sử cổ đại, để từ đó có cơ sở đề xuất làm ngày truyền thống văn hoá của tỉnh.....Mục lục:Lời giới thiệu của Bạch TuyếtCổ nhạc Bạc LiêuNhịp cầu nối liền quá khứ, hiện tại và tương laiLời nói đầuCác tác giảHậu tổ cổ nhạc Bạc liêu - Một con người đã đi vào huyền thoạiSư Nguyệt Chiếu - Nhà sư, nghệ sĩ - Một gương mặt hai cuộc đờiNghệ sĩ Bảy Kiên - Giọng ca vàng của những năm đầu thế kỷ XXCao Văn Lầu - Tác giả bản Dạ Cổ Hoài Lang - Ngôi sao sáng chói của cổ nhạc Việt NamNguyễn Văn Bình - Nghệ sĩ tiền bối của xứ Láng GiàiBa Chột - Một nhạc sĩ kỳ tài ở Bạc LiêuTrịnh Thiên Tư - Tác giả sách ca nhạc cổ điển - Một nhà nghiên cứu lão thànhLư Hoà Nghĩa - Người khai sinh bản vọng cổ nhịp 8 đầu tiênMộng Vân - Người sáng tác kịch bản cải lương nhiều nhất ở Việt NamNăm Hưng - Và tập bản thảo cổ nhạc Tầm Nguyên.........Mời bạn đón đọc.",Tác Giả Cổ Nhạc Bạc Liêu - Cuộc Đời Và Sự Nghiệp,32000,https://www.vinabook.com/images/thumbnails/product/240x/21283_p27713.jpg,Trần Phước Thuận,,Nxb Văn hóa Thông tin,Thời Đại,8935081106797,240.0,,,14.5,20.5,09/2007,222.0
171,am-nhac-1,,Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng (Bộ 4 Tập),27000,https://www.vinabook.com/images/thumbnails/product/240x/21190_p27615.jpg,Đỗ Kiên Cường,,Nxb Trẻ,NXB Trẻ,,150.0,,,16.0,24.0,03/2008,64.0
172,am-nhac-1,,Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng Tập 4 - Bộ Gõ,6500,https://www.vinabook.com/images/thumbnails/product/240x/21189_p27614.jpg,Đỗ Kiên Cường,,Nxb Trẻ,NXB Trẻ,,30.0,,,16.0,24.0,03/2008,16.0
173,am-nhac-1,,Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng Tập 3 - Bộ Đàn Dây,6500,https://www.vinabook.com/images/thumbnails/product/240x/21188_p27613.jpg,Đỗ Kiên Cường,,Nxb Trẻ,NXB Trẻ,,30.0,,,16.0,24.0,03/2008,16.0
174,am-nhac-1,,Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng Tập 2 - Bộ Kèn Đồng,6500,https://www.vinabook.com/images/thumbnails/product/240x/21186_p27611.jpg,Đỗ Kiên Cường,,Nxb Trẻ,NXB Trẻ,,30.0,,,16.0,24.0,03/2008,16.0
175,am-nhac-1,"Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng Tập 1 - Bộ Kèn Gỗ
Kèn gỗ thuộc bộ sách “Các nhạc cụ trong dàn nhạc giao hưởng” sẽ giới thiệu đến các em học sinh và những người muốn tìm hiểu sơ lược về nhạc giao hưởng về công dụng cũng như vai trò và vị trí của các loại kèn gỗ trong dàn nhạc giao hưởng.Mời bạn đón đọc.",Các Nhạc Cụ Trong Dàn Nhạc Giao Hưởng Tập 1 - Bộ Kèn Gỗ,6500,https://www.vinabook.com/images/thumbnails/product/240x/21185_p27610.jpg,Đỗ Kiên Cường,,Nxb Trẻ,NXB Trẻ,,30.0,,,16.0,24.0,03/2008,16.0
176,am-nhac-1,,Tuyển Tập Các Bản Nhạc Căn Bản Dành Cho Piano Classic - Tập 3,32000,https://www.vinabook.com/images/thumbnails/product/240x/20180_p26599.jpg,,,Nxb Phương Đông,Văn Nghệ,,380.0,,,20.0,28.0,10/2007,160.0
177,am-nhac-1,,Tuyển Tập Các Bản Nhạc Căn Bản Dành Cho Piano Classic - Tập 2,33000,https://www.vinabook.com/images/thumbnails/product/240x/20179_p26598.jpg,,,Nxb Phương Đông,Văn Nghệ,,380.0,,,20.0,28.0,10/2007,168.0
178,am-nhac-1,,Luyện Tập Keyboards,11000,https://www.vinabook.com/images/thumbnails/product/240x/20086_p26504.jpg,Roger Evans,,Nxb Thanh Hóa,Nhân Văn,8935072821708,120.0,,,14.0,20.0,09/2007,112.0
179,am-nhac-1,,89 Bài Hát Việt 2006,40000,https://www.vinabook.com/images/thumbnails/product/240x/19777_p26194.jpg,,,Nxb Âm nhạc,Huy Hoàng,893507302665,430.0,,,19.0,27.0,2007,192.0
180,am-nhac-1,"Tin yêu dạt dào mộng ước mai sau…
Chiều nay một mình chiếc bóng đơn côi.
Mưa rơi giọt buồn giá buốt tim tôi…”
Đối với chúng ta, mưa chỉ là một hiện tượng tự nhiên quen thuộc. Nhưng dưới góc nhìn của các nhạc sĩ, mưa là cả một thế giới của cảm xúc lãng mạng với bao hy vọng dạt dào khi tình yêu chợt đến hoặc những nỗi buồn tê tái chia xa tựa như bong bóng mưa tan vỡ…
Mục lục:
Lời giới thiệu
Bảy ngày đợi mong
Bóng chiều xưa
Bản tình cuối
Bài hát cho em
Chiều mưa Hà Nội
Cà phê một mình
Chỉ còn trong giấc mơ
Chuyện hẹ hò
Có quên được đâu
Cỏ và mưa
Cõi tình
Còn đó chút hồng phai
Cơn mưa lao xao
Cơn mưa phùn
Cơn mưa tình yêu
Đường xa ướt mưa
Đêm lao xao
Đêm mưa
Diễm xưa
Em đến thăm anh một chiều mưa
Em đi qua tôi
Giấc mơ mang tên mình
Giọt mưa thu
Hãy để mưa rơi
Hoạ mi hót trong mưa
Hoa tím ngày xưa
Hôn môi xa
Khóc mơ
Lắng nghe mùa xuân về
Lung linh hạt mưa
Một mình
Mưa buồn
Mưa cầu vồng
Mùa hạ mãi xa
Mưa
Mưa hồng
Mưa ngâu
Mưa thì thầm
Mưa tình yêu
Mưa trên phố huế
Mưa xuân
Ngày mưa hãy đến với em
Nhớ anh
Như cơn mưa đi mãi
Nơi mùa thu bắt đầu
Nỗi nhớ dịu êm
Niệm khúc cuối
Phút giao thừa lặng lẽ
Phố cổ
Phố xa
Rừng xưa đã khép
Thà làm hạt mưa bay
Thành phố mưa bay
Thế rồi
Thương lắm tóc dài ơi!
Thương nhau ngày mưa
Tiếng mưa đêm
Tình khúc chiều mưa - Nguyễn Ánh 9
Tình khúc chiều mưa - Lương Hải - Kim Anh
Tóc gió thôi bay
Tuổi đá buồn
Bà cơn mưa tới
Vỗ vồ giấc mơ
Xin một ngày mai có nhau
Mời bạn đón đọc.",Cơn Mưa Tình Yêu - Những Tình Khúc Mưa Được Nhiều Người Yêu Thích,30000,https://www.vinabook.com/images/thumbnails/product/240x/19776_p26193.jpg,,,Nxb Âm nhạc,Huy Hoàng,,370.0,,,19.0,27.0,2007,148.0
181,am-nhac-1,,Bức Thư Tình Thứ Ba - 60 Tình Khúc Lãng Mạn Được Nhiều Người Yêu Thích,30000,https://www.vinabook.com/images/thumbnails/product/240x/19775_p26192.jpg,,,Nxb Âm nhạc,Huy Hoàng,,370.0,,,19.0,27.0,2007,148.0
182,am-nhac-1,"Đất nước chúng ta đã trường tồn qua hàng nghìn năm lịch sử, trường tồn với câu hát ru của bà, của mẹ, trường tồn cùng sức sống những bài ca. Với những bút pháp khác nhau, các nhạc sĩ đã sáng tạo nên những bài ca hay về Đất nước, những bài ca có sức lắng đọng trong lòng người nghe và sẽ còn mãi với thời gian năm tháng.
Mục lục:
Lời giới thiệu
Tình ca
Bài ca hy vọng
Nụ cười sơn cước
Tình ca Tây Bắc
Tình ca Tây Nguyên
Quảng Ninh - Ta đến với mình
Nhịp cầu nối những bờ vui
Tháng ba Tây Nguyên
Bài ca thống nhất
Tình em
Nha Trang mùa thu lại về
Đất mũi Cà Mau
Mùa xuân làng lúa làng hoa
Dáng đứng Bến Tre
Chiều biên giới
Đất nước
Điệp khúc mùa xuân
Chiếc áo bà ba
Cung đàn mùa xuân
Con kênh xanh xanh
Tình em biển cả
Dòng sông quê anh, dòng sông quê anh
Hướng về Hà Nội
Bài ca bên cánh võng
Sài Gòn - Hòn ngọc của tôi
Quê hương
Bóng cây Kơ-nia
Huế thương
Sa Pa thành phố trong sương
Trường Sơn đông - Trường Sơn Tây
Tình Sa Pa
Trị An âm vang mùa xuân
Gửi nắng cho em
Tình đất đỏ miền Đông
Làng tôi
Sông Lô chiều cuối năm
Nghe câu quan họ trên cao nguyên
Hạt mưa mùa xuân
Mùa xuân trên thành phố Hồ Chí Minh
Hà Nội - niềm tin hi vọng
Người Hà Nội
Giai điệu Tổ quốc
Thành phố hoa phượng đỏ
Huế - tình yêu của tôi
Hà Tây quê lụa
Chiều quê
Hơi thở mùa xuân
Như khúc tình ca
Lá đỏ
Những ngôi sao trong lòng đất
Tình ca tuổi trẻ
Một mùa xuân nho nhỏ
Khúc hát quê tôi
Nhớ
Xa khơi
Qua bến Đò Quan
Chiều trên bến cảng
Tàu anh qua núi
Tình ca ban mai
Lời tỏ tình của mùa xuân
Mùa xuân đầu tiên
Đêm trắng Khau Vai
Những cô gái Quan họ
Việt Nam quê hương tôi
Nắng ấm quê hương
Nghiêng nghiêng rừng chiều
Sông Đawk-krông mùa xuân về
Về quê
Bất ngờ, tôi gặp em
Gửi em chiếc nón bài thơ
Làng Quan họ quê tôi
Nếu em tới thăm đảo
Chiếc lá đầu tiên
Gửi em ở cuối sông Hồng
Người đẹp Thái Nguyên
Hà Nội đêm trở gió
Gặp nhai trên đỉnh Trường Sơn
Hạ Long xanh
Nhớ mùa thu Hà Nội
Hải Phòng tuổi thơ tôi
Ta tự hào đi lên ôi! Việt Nam
Đất nước lời ru
Ngọn lửa cao nguyên
Nơi đảo xa
Giữa Mạc Tư Khoa nghe câu hò ví giặm
Vàm Cỏ Đông
Hà Nội, Huế, Sài Gòn
Tình ta biển bạc đồng xanh
Người con gái sông La
Một thoáng quê hương
Mời bạn đón đọc.",Đất Nước Những Bản Tình Ca,40000,https://www.vinabook.com/images/thumbnails/product/240x/19773_p26190.jpg,,,Nxb Âm nhạc,Huy Hoàng,8935073026980,430.0,,,19.0,27.0,2007,203.0
183,am-nhac-1,,Lưu Hữu Phước - Cuộc Đời Và Sự Nghiệp Âm Nhạc,136000,https://www.vinabook.com/images/thumbnails/product/240x/19657_p26074.jpg,,,NXB Giáo Dục,NXB Giáo Dục,,2100.0,,,19.0,27.0,12/2005,896.0
184,am-nhac-1,,Tuyển Tập Ca Khúc Về Mẹ - Mẹ Tôi,33000,https://www.vinabook.com/images/thumbnails/product/240x/19585_p26002.jpg,,,Nxb Phương Đông,Văn Nghệ,8938502324718,220.0,,,20.0,28.0,10/2007,80.0
185,am-nhac-1,,Tuyển Tập Ca Khúc Về Mùa Xuân - Anh Cho Em Mùa Xuân,20000,https://www.vinabook.com/images/thumbnails/product/240x/19583_p26000.jpg,,,Nxb Phương Đông,Văn Nghệ,,240.0,,Bìa mềm,20.0,28.0,11/2008,88.0
186,am-nhac-1,"Tuyển Tập Ca Khúc Được Yêu Thích - Vì Đó Là Em (Gồm 36 bài hát và nhạc):
Mời bạn đón đọc.",Tuyển Tập Ca Khúc Được Yêu Thích - Vì Đó Là Em,30000,https://www.vinabook.com/images/thumbnails/product/240x/19580_p25997.jpg,,,Nxb Phương Đông,Văn Nghệ,8935222200179,220.0,,Bìa mềm,20.0,28.0,09/2011,80.0
187,am-nhac-1,,Phạm Duy - Rồi Đây Anh Sẽ Đưa Em Về Nhà,18000,https://www.vinabook.com/images/thumbnails/product/240x/19219_p25636.jpg,Phạm Duy,,Nxb Trẻ,Phương Nam,8932000113256,100.0,,,20.0,20.0,10/2007,52.0
188,am-nhac-1,"Tự Học Đàn Piano Modern:Hãy tưởng tượng rằng bạn đang cố gắng học cách đánh chữ trên một máy chữ trong khi đang bị mù chữ, thì không cần biết bạn là người sáng dạ như thế nào, cách duy nhất để bạn có thể đánh một từ hoặc một câu đơn giản là học vẹt. Bạn phải được chỉ dẫn cách đánh từng từ; và khả năng để đánh bất kỳ từ riêng biệt nào cũng không có ích trong việc học cách đánh bất cứ từ nào khác. Chỉ khi nào bạn đã được học bảng chữ cái và cách đánh vần thì bạn mới có thể nhìn vào đó để đánh một từ đơn giản như CAT chẳng hạn. Dĩ nhiên là với sự luyện tập miệt mài và học thuộc lòng, một người mù cũng có thể đánh máy ngay cả một vở kịch của Shakespeare.Theo truyền thống, việc chơi piano cũng được dạy theo kiểu học vẹt. Các mẫu tự âm nhạc bị bỏ qua và học viên không bao giờ học cách đánh vần  các hợp âm. Dĩ nhiên, với sự luyện tập miệt mài và học thuộc lòng, một người mù cũng có thể học chơi một bản sonata của Beethoven.Mời bạn đón đọc.",Tự Học Đàn Piano Modern,17000,https://www.vinabook.com/images/thumbnails/product/240x/18931_p25348.jpg,,,Nxb Mũi Cà Mau,Văn Nghệ,,300.0,,,20.0,28.5,2006,104.0
189,am-nhac-1,"Tự Học Đàn Guitar Solo - Tập 2 (Kèm Đĩa CD):Cuốn Solo Guitar 1 được độc giả nồng nhiệt đón nhận đã khiến tác giả tiếp tục viết cuốn Solo Guitar 2, có trình độ cao hơn về kỹ thuật và nghệ thuật. Điều này không có nghĩa là tập 2 là một cuốn sách tự học để trở thành chuyên nghiệp nhưng vẫn cố gắng trang bị những kiến thức cần thiết để giúp cho những ai có hứng thú biểu diễn.Nhiều bản nhạc trong cuốn này cũng không khó hơn cuốn trước nhưng nó đã được chọn ra để làm rõ những điểm riêng biệt của thể loại, thời kỳ và kỹ thuật. Mục đích chính là giúp người học chơi nhạc nắm vững kỹ năng phương pháp biểu diễn để âm nhạc trở nên tao nhã và lắng đọng hơn.Thật là khó để nêu bật sự quan trọng để cố nắm vững được một bậc trước khi qua bậc khác. Phương pháp để phát triển kỹ năng ở đây là đừng để bị lôi cuốn vào những tác phẩm có trình độ cao khi khả năng biểu diễn chưa lột tả hết nội dung của tác phẩm. Những bản nhạc đó tất nhiên có một vài người đạt được. Nhưng thông thường những bản nhạc đó phải được tập luyện với sự đam mê thật sự và khổ luyện, mỗi bài phải qua bước trung gian để thành thạo.Mời bạn đón đọc.",Tự Học Đàn Guitar Solo - Tập 2 (Kèm Đĩa CD),32000,https://www.vinabook.com/images/thumbnails/product/240x/18927_p25344.jpg,,,Nxb Mũi Cà Mau,Văn Nghệ,,350.0,,,20.0,28.5,2006,144.0
190,am-nhac-1,"Tự Học Guitar Theo Phương Pháp Mới Đơn Giản - Dễ Hiểu (Tập 1):Guitar là một nhạc cụ được nhiều người yêu thích, khi học guitar, nếu người học có sẵn vốn nhạc lý căn bản thì thật dễ dàng. Với những người chưa biết rành nhạc lý nhưng lại muốn học ngay đàn Guitar thì sẽ gặp nhiều khó khăn.Nội dung:- Lồng lý thuyết nhạc lý căn bản theo từng bài tập đàn guitar, đi từ dễ đến khó dần.
- Bài tập đàn là những bài nhạc quen thuộc để người học tiếp thu nhanh chóng.
- Ở mỗi bài tập có hướng dẫn cách diễn xuất của bài nhạc, hướng dẫn đàn từ cụm phím đàn ở vị trí thấp đến vị trí cao.
- Cách đánh nốt và đệm đàn cho đúng nhịp.
- Bài tập đàn guitar được viết ở dạng khuôn nhạc TAB để người học quen thuộc. Sau này có khả năng tự tham khảo các bài nhạc soạn riêng cho guitar trên tạp chí nước ngoài hoặc trên internet.
     Mời bạn đón đọc.",Tự Học Guitar Theo Phương Pháp Mới Đơn Giản - Dễ Hiểu (Tập 1) - Tái bản 2010,18000,https://www.vinabook.com/images/thumbnails/product/240x/18923_25340.jpg,Thanh Nguyên,,Nxb Phương Đông,Văn Nghệ,8938502324466,200.0,,Bìa mềm,16.0,23.5,2010,104.0
191,am-nhac-1,"Tự Học Đàn Guitar Theo Phương Pháp F. Carulli:
Các dấu căn bản
Cách cầm đàn và cách đặt tay
Các nốt cơ bản
Các nốt mở rộng
Âm giai thế bấm thứ 1 - bài tập
Âm giai lên xuống với các dấu thăng - giáng
Bài tập với dấu thăng giáng
Cách đánh hợp âm
Cách đánh hợp âm rời
Âm gian hợp âm, bài tập thông dụng ở thế bấm 1
Bài tập để tập quen với thế bấm 1
Chảy tiếng hay các nốt nối
Dấy láy
Dấu vê - âm điệu - các thế bấm
Các phím đàn thường dùng ở các cung thông dụng
Bài tập của tất cả các thế bấm
Những nốt đôi
Những âm thanh hài hòa
Bài tập âm thanh hài hòa
6 bài tập để tập các thế bấm.
Mời bạn đón đọc.",Tự Học Đàn Guitar Theo Phương Pháp F. Carulli,36000,https://www.vinabook.com/images/thumbnails/product/240x/18921_25338.jpg,Nguyễn Hạnh,,Nxb Phương Đông,Văn Nghệ,8938502324954,286.0,,Bìa mềm,20.0,28.0,2011,120.0
192,am-nhac-1,"Guitar Thực Hành - Có Kèm Đĩa CD: Đây là quyển sách thực hành dựa theo phần lý thuyết của bộ sách Tự học Guitar (tập 1 và 2).Nội dung:Phần 1: Kỹ thuật luyện tập tay trái1. Bài tập chạy ngón tay trên các cung nhằm giúp người học có ngón đàn điêu luyện trong khi chơi ngẫu hứng khúc nhạc mở đầu (Introduction) và dạo khúc (Prelude) giữa cá câu nhạc.2. Bài tập xác định hợp âm để có thể nhanh chóng đệm đàn cho người hát mà không được chuẩn bị trước. Điều này thường xảy ra khi bạn là một tay guitar đệm đàn cho một buổi tiệc có ca sĩ đăng ký tự do lên hát trên sân khấu. Lúc ấy người đàn chỉ được thông báo tựa đề bài hát và may mắn lắm là thêm cung nhạc và điệu thức. Ví dụ ca khúc Mưa Hồng của nhạc sĩ Trịnh Công Sơn với cung Đô, điệu thức trưởng (C). Qua những bài tập trên, người học sẽ tự tin xác định hợp âm để đàn rất hợp với cung thức của ca khúc được yêu cầu.Phần 2: Kỹ  thuật luyện tập tay phải1. Những bài tập đệm và khảy đàn (Stroke) bằng các ngón (cái:p, trỏ: i, giữa : m, áp út: a) phù hợp với nhịp của bài nhạc...2. Những bài tập đệm tiết điệu của bài nhạc với điệu Slow, Rumba và Valse làm căn bản để chuyển đến các tiết điệu khác như:- Slow dìu dặt và êm ái chuyển hóa thành: Blues chậm buồn, Slow Rock khoan thai và nhẹ nhàng, March rắn rỏi và hùng tráng, Fox Trot nhanh và linh hoạt, o­ne Step linh hoạt và rắn rỏi, Two Step khoan thai nhưng rắn rỏi, Swing Fox nhún nhảy rất nhịp nhàng, Swing nhún nhảy và linh hoạt, Boogie Woogie sôi động và quyến rũ.- Rumba chuyển hóa thành: Bolero, Cha cha cha.- Valse du dương và tươi trẻ chuyển hóa thành: Valse Lente hay Boston với nét nhạc chậm rãi và buồn sầu, Serenade du dương và nhẹ nhàng.3. Bảng tra hơn 40 tiết điệu thường dùng cho đàn guitar sẽ giúp người chơi có kho tư liệu phong phú.Những bài tập trên nhằm giúp người học có một căn bản vững chắc bên cây đàn guitar. Trong lúc chơi đàn thực tế, đừng bao giờ bị ràng buộc bởi những nguyên tắc cứng ngắt mà phải thoát ra với nguồn cảm hứng tự có bên trong để nét nhạc linh hoạt và phù hợp với tâm tình buổi diễn và bối cảnh xung quanh. Nghĩa là, cùng một bài nhạc: lúc đệm, lúc khảy đàn; đoạn này dùng Fox Trot, đoạn khác chơi Boogie Woogie....Mời bạn đón đọc.",Guitar Thực Hành - Tập 2 (Dùng Kèm Đĩa CD),68000,https://www.vinabook.com/images/thumbnails/product/240x/18920_25337.jpg,Nguyễn Hạnh,,Nxb Phương Đông,Văn Nghệ,8938502324893,486.0,,Bìa mềm,20.0,28.0,2011,208.0
